date,entity,currency,account_type,balance
2025-04-27,Entity A,EUR,payable,919682.54
2025-04-27,Entity A,GBP,payable,952732.14
2025-04-27,Entity A,JPY,payable,976746.89
2025-04-27,Entity A,CAD,payable,867450.14
2025-04-27,Entity B,USD,payable,948810.29
2025-04-27,Entity B,EUR,payable,961017.2
2025-04-27,Entity B,GBP,payable,989279.73
2025-04-27,Entity B,JPY,payable,983009.56
2025-04-27,Entity B,CAD,payable,978598.1
2025-04-27,Entity C,USD,payable,923297.63
2025-04-27,Entity C,EUR,payable,878975.17
2025-04-27,Entity C,GBP,payable,939573.14
2025-04-27,Entity C,JPY,payable,995360.52
2025-04-27,Entity C,CAD,payable,1011033.43
2025-04-28,Entity A,USD,payable,975358.5
2025-04-28,Entity A,EUR,payable,964110.17
2025-04-28,Entity A,GBP,payable,962122.12
2025-04-28,Entity A,JPY,payable,924691.79
2025-04-28,Entity A,CAD,payable,941734.13
2025-04-28,Entity B,USD,payable,1013699.32
2025-04-28,Entity B,EUR,payable,669164.14
2025-04-28,Entity B,GBP,payable,917257.2
2025-04-28,Entity B,JPY,payable,998601.95
2025-04-28,Entity B,CAD,payable,901517.87
2025-04-28,Entity C,USD,payable,966452.76
2025-04-28,Entity C,EUR,payable,958819.88
2025-04-28,Entity C,GBP,payable,1011785.61
2025-04-28,Entity C,JPY,payable,920760.46
2025-04-28,Entity C,CAD,payable,909709.97
2025-04-29,Entity A,USD,payable,981819.2
2025-04-29,Entity A,EUR,payable,1053071.69
2025-04-29,Entity A,GBP,payable,951113.28
2025-04-29,Entity A,JPY,payable,882942.95
2025-04-29,Entity A,CAD,payable,988870.33
2025-04-29,Entity B,USD,payable,1024460.53
2025-04-29,Entity B,EUR,payable,945927.38
2025-04-29,Entity B,GBP,payable,1020396.9
2025-04-29,Entity B,JPY,payable,945043.18
2025-04-29,Entity B,CAD,payable,980617.27
2025-04-29,Entity C,USD,payable,1016586.91
2025-04-29,Entity C,EUR,payable,938981.0
2025-04-29,Entity C,GBP,payable,993740.15
2025-04-29,Entity C,JPY,payable,1035078.56
2025-04-29,Entity C,CAD,payable,1005436.98
2025-04-30,Entity A,USD,payable,1035188.2
2025-04-30,Entity A,EUR,payable,1124761.98
2025-04-30,Entity A,GBP,payable,1090348.95
2025-04-30,Entity A,JPY,payable,989595.33
2025-04-30,Entity A,CAD,payable,1098582.99
2025-04-30,Entity B,USD,payable,1041158.28
2025-04-30,Entity B,EUR,payable,1071875.79
2025-04-30,Entity B,GBP,payable,1104333.41
2025-04-30,Entity B,JPY,payable,1042029.06
2025-04-30,Entity B,CAD,payable,998189.54
2025-04-30,Entity C,USD,payable,1124235.05
2025-04-30,Entity C,EUR,payable,1110596.59
2025-04-30,Entity C,GBP,payable,1060523.01
2025-04-30,Entity C,JPY,payable,1098150.1
2025-04-30,Entity C,CAD,payable,1049237.78
2025-05-01,Entity A,USD,payable,1146788.7
2025-05-01,Entity A,EUR,payable,1137138.37
2025-05-01,Entity A,GBP,payable,1129752.13
2025-05-01,Entity A,JPY,payable,1157281.99
2025-05-01,Entity A,CAD,payable,1094582.74
2025-05-01,Entity B,USD,payable,1132846.66
2025-05-01,Entity B,EUR,payable,878424.4
2025-05-01,Entity B,GBP,payable,1216433.92
2025-05-01,Entity B,JPY,payable,1119683.96
2025-05-01,Entity B,CAD,payable,1118454.48
2025-05-01,Entity C,USD,payable,1139192.12
2025-05-01,Entity C,EUR,payable,1133329.81
2025-05-01,Entity C,GBP,payable,1187583.24
2025-05-01,Entity C,JPY,payable,1150366.54
2025-05-01,Entity C,CAD,payable,1113644.62
2025-05-02,Entity A,USD,payable,1262100.06
2025-05-02,Entity A,EUR,payable,1188454.76
2025-05-02,Entity A,GBP,payable,1217236.02
2025-05-02,Entity A,JPY,payable,1162153.37
2025-05-02,Entity A,CAD,payable,1201007.05
2025-05-02,Entity B,USD,payable,1198926.83
2025-05-02,Entity B,EUR,payable,1110896.46
2025-05-02,Entity B,GBP,payable,1267093.43
2025-05-02,Entity B,JPY,payable,1238108.21
2025-05-02,Entity B,CAD,payable,1170594.62
2025-05-02,Entity C,USD,payable,1142391.64
2025-05-02,Entity C,EUR,payable,1200384.89
2025-05-02,Entity C,GBP,payable,1189950.34
2025-05-02,Entity C,JPY,payable,1200709.19
2025-05-02,Entity C,CAD,payable,1194145.52
2025-05-03,Entity A,USD,payable,1204893.16
2025-05-03,Entity A,EUR,payable,1242535.75
2025-05-03,Entity A,GBP,payable,1207367.65
2025-05-03,Entity A,JPY,payable,1142657.3
2025-05-03,Entity A,CAD,payable,1239146.03
2025-05-03,Entity B,USD,payable,1250268.1
2025-05-03,Entity B,EUR,payable,1310725.79
2025-05-03,Entity B,GBP,payable,1139703.76
2025-05-03,Entity B,JPY,payable,1194358.8
2025-05-03,Entity B,CAD,payable,1101359.57
2025-05-03,Entity C,USD,payable,1206769.49
2025-05-03,Entity C,EUR,payable,1162715.51
2025-05-03,Entity C,GBP,payable,1024037.99
2025-05-03,Entity C,JPY,payable,1153658.92
2025-05-03,Entity C,CAD,payable,1202384.47
2025-05-04,Entity A,USD,payable,1092449.62
2025-05-04,Entity A,EUR,payable,1182566.27
2025-05-04,Entity A,GBP,payable,1152747.7
2025-05-04,Entity A,JPY,payable,1160718.81
2025-05-04,Entity A,CAD,payable,1193330.29
2025-05-04,Entity B,USD,payable,1207863.85
2025-05-04,Entity B,EUR,payable,1126182.25
2025-05-04,Entity B,GBP,payable,1159345.1
2025-05-04,Entity B,JPY,payable,1138690.32
2025-05-04,Entity B,CAD,payable,1184409.25
2025-05-04,Entity C,USD,payable,1151242.58
2025-05-04,Entity C,EUR,payable,1161704.82
2025-05-04,Entity C,GBP,payable,1149723.69
2025-05-04,Entity C,JPY,payable,1156289.98
2025-05-04,Entity C,CAD,payable,1228720.8
2025-05-05,Entity A,USD,payable,1247806.7
2025-05-05,Entity A,EUR,payable,1167259.73
2025-05-05,Entity A,GBP,payable,1148177.26
2025-05-05,Entity A,JPY,payable,1088350.58
2025-05-05,Entity A,CAD,payable,1121759.32
2025-05-05,Entity B,USD,payable,1147106.61
2025-05-05,Entity B,EUR,payable,1123573.52
2025-05-05,Entity B,GBP,payable,1127780.02
2025-05-05,Entity B,JPY,payable,1215191.63
2025-05-05,Entity B,CAD,payable,1153327.68
2025-05-05,Entity C,USD,payable,1156904.53
2025-05-05,Entity C,EUR,payable,951366.34
2025-05-05,Entity C,GBP,payable,1149013.36
2025-05-05,Entity C,JPY,payable,1129011.08
2025-05-05,Entity C,CAD,payable,1132942.7
2025-05-06,Entity A,USD,payable,1210840.64
2025-05-06,Entity A,EUR,payable,1162286.22
2025-05-06,Entity A,GBP,payable,1179470.27
2025-05-06,Entity A,JPY,payable,1269791.39
2025-05-06,Entity A,CAD,payable,1126046.62
2025-05-06,Entity B,USD,payable,1108920.21
2025-05-06,Entity B,EUR,payable,1214337.51
2025-05-06,Entity B,GBP,payable,1155848.2
2025-05-06,Entity B,JPY,payable,1170264.42
2025-05-06,Entity B,CAD,payable,1151747.67
2025-05-06,Entity C,USD,payable,1172601.92
2025-05-06,Entity C,EUR,payable,1246935.45
2025-05-06,Entity C,GBP,payable,1215079.06
2025-05-06,Entity C,JPY,payable,1217482.86
2025-05-06,Entity C,CAD,payable,1126344.84
2025-05-07,Entity A,USD,payable,1197412.33
2025-05-07,Entity A,EUR,payable,1129895.33
2025-05-07,Entity A,GBP,payable,1211083.24
2025-05-07,Entity A,JPY,payable,1281726.6
2025-05-07,Entity A,CAD,payable,1264136.34
2025-05-07,Entity B,USD,payable,1234597.95
2025-05-07,Entity B,EUR,payable,1242566.47
2025-05-07,Entity B,GBP,payable,1215903.06
2025-05-07,Entity B,JPY,payable,1251648.83
2025-05-07,Entity B,CAD,payable,1274093.61
2025-05-07,Entity C,USD,payable,1178823.01
2025-05-07,Entity C,EUR,payable,1255444.38
2025-05-07,Entity C,GBP,payable,1280755.87
2025-05-07,Entity C,JPY,payable,1226854.47
2025-05-07,Entity C,CAD,payable,1271486.5
2025-05-08,Entity A,USD,payable,1410274.35
2025-05-08,Entity A,EUR,payable,1293514.46
2025-05-08,Entity A,GBP,payable,1042777.84
2025-05-08,Entity A,JPY,payable,1307100.89
2025-05-08,Entity A,CAD,payable,1276084.05
2025-05-08,Entity B,USD,payable,1302654.44
2025-05-08,Entity B,EUR,payable,1326079.54
2025-05-08,Entity B,GBP,payable,1306520.51
2025-05-08,Entity B,JPY,payable,1257279.28
2025-05-08,Entity B,CAD,payable,1277638.33
2025-05-08,Entity C,USD,payable,1354751.89
2025-05-08,Entity C,EUR,payable,1310845.49
2025-05-08,Entity C,GBP,payable,1331300.94
2025-05-08,Entity C,JPY,payable,1307699.99
2025-05-08,Entity C,CAD,payable,1330052.82
2025-05-09,Entity A,USD,payable,1294228.12
2025-05-09,Entity A,EUR,payable,1279373.49
2025-05-09,Entity A,GBP,payable,1340621.87
2025-05-09,Entity A,JPY,payable,1355168.92
2025-05-09,Entity A,CAD,payable,1273502.71
2025-05-09,Entity B,USD,payable,1287036.17
2025-05-09,Entity B,EUR,payable,1303544.9
2025-05-09,Entity B,GBP,payable,1374866.94
2025-05-09,Entity B,JPY,payable,1332599.38
2025-05-09,Entity B,CAD,payable,1257110.49
2025-05-09,Entity C,USD,payable,1306354.65
2025-05-09,Entity C,EUR,payable,1300238.81
2025-05-09,Entity C,GBP,payable,1263143.18
2025-05-09,Entity C,JPY,payable,1305882.28
2025-05-09,Entity C,CAD,payable,1298472.46
2025-05-10,Entity A,USD,payable,953613.97
2025-05-10,Entity A,EUR,payable,1339038.49
2025-05-10,Entity A,GBP,payable,1195425.88
2025-05-10,Entity A,JPY,payable,1324338.2
2025-05-10,Entity A,CAD,payable,1262918.74
2025-05-10,Entity B,USD,payable,1306274.9
2025-05-10,Entity B,EUR,payable,1275083.56
2025-05-10,Entity B,GBP,payable,1317473.72
2025-05-10,Entity B,JPY,payable,1256397.02
2025-05-10,Entity B,CAD,payable,1227946.68
2025-05-10,Entity C,USD,payable,1328711.67
2025-05-10,Entity C,EUR,payable,1267352.28
2025-05-10,Entity C,GBP,payable,1280753.84
2025-05-10,Entity C,JPY,payable,1321281.58
2025-05-10,Entity C,CAD,payable,1230613.29
2025-05-11,Entity A,USD,payable,1231690.42
2025-05-11,Entity A,EUR,payable,1184275.0
2025-05-11,Entity A,GBP,payable,1202584.01
2025-05-11,Entity A,JPY,payable,1210761.94
2025-05-11,Entity A,CAD,payable,1147861.91
2025-05-11,Entity B,USD,payable,965819.22
2025-05-11,Entity B,EUR,payable,1256357.13
2025-05-11,Entity B,GBP,payable,1188144.99
2025-05-11,Entity B,JPY,payable,1250065.15
2025-05-11,Entity B,CAD,payable,1200395.35
2025-05-11,Entity C,USD,payable,1180821.14
2025-05-11,Entity C,EUR,payable,1164096.19
2025-05-11,Entity C,GBP,payable,1184344.61
2025-05-11,Entity C,JPY,payable,992958.06
2025-05-11,Entity C,CAD,payable,1273056.47
2025-05-12,Entity A,USD,payable,1142869.03
2025-05-12,Entity A,EUR,payable,964464.09
2025-05-12,Entity A,GBP,payable,1082175.64
2025-05-12,Entity A,JPY,payable,1111444.61
2025-05-12,Entity A,CAD,payable,1090512.97
2025-05-12,Entity B,USD,payable,1162560.0
2025-05-12,Entity B,EUR,payable,1132359.12
2025-05-12,Entity B,GBP,payable,1225149.99
2025-05-12,Entity B,JPY,payable,1197776.92
2025-05-12,Entity B,CAD,payable,1225673.34
2025-05-12,Entity C,USD,payable,1130540.73
2025-05-12,Entity C,EUR,payable,1163221.56
2025-05-12,Entity C,GBP,payable,1052949.21
2025-05-12,Entity C,JPY,payable,922853.93
2025-05-12,Entity C,CAD,payable,1161715.98
2025-05-13,Entity A,USD,payable,1144621.08
2025-05-13,Entity A,EUR,payable,1160376.2
2025-05-13,Entity A,GBP,payable,1182510.05
2025-05-13,Entity A,JPY,payable,1147027.09
2025-05-13,Entity A,CAD,payable,1171613.35
2025-05-13,Entity B,USD,payable,1212392.29
2025-05-13,Entity B,EUR,payable,1162110.28
2025-05-13,Entity B,GBP,payable,1159324.01
2025-05-13,Entity B,JPY,payable,1086101.47
2025-05-13,Entity B,CAD,payable,1041628.69
2025-05-13,Entity C,USD,payable,1162392.93
2025-05-13,Entity C,EUR,payable,1143064.93
2025-05-13,Entity C,GBP,payable,1126266.59
2025-05-13,Entity C,JPY,payable,1156599.11
2025-05-13,Entity C,CAD,payable,1144441.75
2025-05-14,Entity A,USD,payable,1212521.71
2025-05-14,Entity A,EUR,payable,1170854.93
2025-05-14,Entity A,GBP,payable,1137533.57
2025-05-14,Entity A,JPY,payable,1207017.15
2025-05-14,Entity A,CAD,payable,1158725.25
2025-05-14,Entity B,USD,payable,1188471.96
2025-05-14,Entity B,EUR,payable,1148314.07
2025-05-14,Entity B,GBP,payable,1141417.42
2025-05-14,Entity B,JPY,payable,1170777.23
2025-05-14,Entity B,CAD,payable,1167923.64
2025-05-14,Entity C,USD,payable,1186603.58
2025-05-14,Entity C,EUR,payable,1156664.67
2025-05-14,Entity C,GBP,payable,1093956.11
2025-05-14,Entity C,JPY,payable,1150099.54
2025-05-14,Entity C,CAD,payable,1199163.24
2025-05-15,Entity A,USD,payable,1173401.6
2025-05-15,Entity A,EUR,payable,965869.43
2025-05-15,Entity A,GBP,payable,1179184.2
2025-05-15,Entity A,JPY,payable,1245626.54
2025-05-15,Entity A,CAD,payable,1161402.05
2025-05-15,Entity B,USD,payable,1165789.68
2025-05-15,Entity B,EUR,payable,1203687.87
2025-05-15,Entity B,GBP,payable,1178303.83
2025-05-15,Entity B,JPY,payable,1132129.24
2025-05-15,Entity B,CAD,payable,1182849.11
2025-05-15,Entity C,USD,payable,1181340.99
2025-05-15,Entity C,EUR,payable,1224323.78
2025-05-15,Entity C,GBP,payable,1146410.55
2025-05-15,Entity C,JPY,payable,1224589.42
2025-05-15,Entity C,CAD,payable,1181383.41
2025-05-16,Entity A,USD,payable,1122178.01
2025-05-16,Entity A,EUR,payable,1114144.54
2025-05-16,Entity A,GBP,payable,1243871.22
2025-05-16,Entity A,JPY,payable,1160099.03
2025-05-16,Entity A,CAD,payable,1203955.84
2025-05-16,Entity B,USD,payable,1098170.9
2025-05-16,Entity B,EUR,payable,1272003.47
2025-05-16,Entity B,GBP,payable,1202225.46
2025-05-16,Entity B,JPY,payable,1156278.07
2025-05-16,Entity B,CAD,payable,1154249.04
2025-05-16,Entity C,USD,payable,922865.65
2025-05-16,Entity C,EUR,payable,1046190.38
2025-05-16,Entity C,GBP,payable,1189342.85
2025-05-16,Entity C,JPY,payable,1176241.96
2025-05-16,Entity C,CAD,payable,1122887.34
2025-05-17,Entity A,USD,payable,1064224.69
2025-05-17,Entity A,EUR,payable,1064856.52
2025-05-17,Entity A,GBP,payable,1108067.68
2025-05-17,Entity A,JPY,payable,1078593.66
2025-05-17,Entity A,CAD,payable,1123408.83
2025-05-17,Entity B,USD,payable,989461.2
2025-05-17,Entity B,EUR,payable,1069372.2
2025-05-17,Entity B,GBP,payable,1058604.11
2025-05-17,Entity B,JPY,payable,1093392.64
2025-05-17,Entity B,CAD,payable,1082124.36
2025-05-17,Entity C,USD,payable,1135560.02
2025-05-17,Entity C,EUR,payable,1029272.8
2025-05-17,Entity C,GBP,payable,1105465.93
2025-05-17,Entity C,JPY,payable,1125979.73
2025-05-17,Entity C,CAD,payable,1177912.17
2025-05-18,Entity A,USD,payable,706653.76
2025-05-18,Entity A,EUR,payable,1102089.84
2025-05-18,Entity A,GBP,payable,1113776.45
2025-05-18,Entity A,JPY,payable,975515.67
2025-05-18,Entity A,CAD,payable,1009140.48
2025-05-18,Entity B,USD,payable,1123018.06
2025-05-18,Entity B,EUR,payable,1020934.45
2025-05-18,Entity B,GBP,payable,1032324.92
2025-05-18,Entity B,JPY,payable,961711.28
2025-05-18,Entity B,CAD,payable,1028568.02
2025-05-18,Entity C,USD,payable,1099834.09
2025-05-18,Entity C,EUR,payable,1074021.51
2025-05-18,Entity C,GBP,payable,998157.09
2025-05-18,Entity C,JPY,payable,787312.03
2025-05-18,Entity C,CAD,payable,977320.47
2025-05-19,Entity A,USD,payable,1021140.03
2025-05-19,Entity A,EUR,payable,949844.45
2025-05-19,Entity A,GBP,payable,1021867.56
2025-05-19,Entity A,JPY,payable,960607.31
2025-05-19,Entity A,CAD,payable,890060.63
2025-05-19,Entity B,USD,payable,999419.24
2025-05-19,Entity B,EUR,payable,940140.84
2025-05-19,Entity B,GBP,payable,991684.09
2025-05-19,Entity B,JPY,payable,964744.97
2025-05-19,Entity B,CAD,payable,902011.81
2025-05-19,Entity C,USD,payable,970308.33
2025-05-19,Entity C,EUR,payable,1051585.46
2025-05-19,Entity C,GBP,payable,983456.0
2025-05-19,Entity C,JPY,payable,961435.83
2025-05-19,Entity C,CAD,payable,1006750.27
2025-05-20,Entity A,USD,payable,961245.13
2025-05-20,Entity A,EUR,payable,961199.76
2025-05-20,Entity A,GBP,payable,909153.38
2025-05-20,Entity A,JPY,payable,962172.31
2025-05-20,Entity A,CAD,payable,994236.12
2025-05-20,Entity B,USD,payable,919375.9
2025-05-20,Entity B,EUR,payable,1009798.22
2025-05-20,Entity B,GBP,payable,949150.15
2025-05-20,Entity B,JPY,payable,917307.61
2025-05-20,Entity B,CAD,payable,992723.67
2025-05-20,Entity C,USD,payable,941346.62
2025-05-20,Entity C,EUR,payable,983198.98
2025-05-20,Entity C,GBP,payable,597823.6
2025-05-20,Entity C,JPY,payable,877317.11
2025-05-20,Entity C,CAD,payable,928961.69
2025-05-21,Entity A,USD,payable,1060130.26
2025-05-21,Entity A,EUR,payable,992940.47
2025-05-21,Entity A,GBP,payable,1019679.37
2025-05-21,Entity A,JPY,payable,946094.02
2025-05-21,Entity A,CAD,payable,919158.2
2025-05-21,Entity B,USD,payable,933253.09
2025-05-21,Entity B,EUR,payable,978210.95
2025-05-21,Entity B,GBP,payable,902331.04
2025-05-21,Entity B,JPY,payable,941832.57
2025-05-21,Entity B,CAD,payable,746747.85
2025-05-21,Entity C,USD,payable,979371.25
2025-05-21,Entity C,EUR,payable,996655.01
2025-05-21,Entity C,GBP,payable,1065824.11
2025-05-21,Entity C,JPY,payable,921620.85
2025-05-21,Entity C,CAD,payable,1028471.43
2025-05-22,Entity A,USD,payable,1055975.47
2025-05-22,Entity A,EUR,payable,985887.7
2025-05-22,Entity A,GBP,payable,1025180.85
2025-05-22,Entity A,JPY,payable,998746.08
2025-05-22,Entity A,CAD,payable,1024478.95
2025-05-22,Entity B,USD,payable,1077416.65
2025-05-22,Entity B,EUR,payable,1041275.66
2025-05-22,Entity B,GBP,payable,1037395.75
2025-05-22,Entity B,JPY,payable,999839.04
2025-05-22,Entity B,CAD,payable,957689.14
2025-05-22,Entity C,USD,payable,1008712.68
2025-05-22,Entity C,EUR,payable,1065315.74
2025-05-22,Entity C,GBP,payable,955964.7
2025-05-22,Entity C,JPY,payable,974847.84
2025-05-22,Entity C,CAD,payable,1022102.12
2025-05-23,Entity A,USD,payable,983531.2
2025-05-23,Entity A,EUR,payable,991216.45
2025-05-23,Entity A,GBP,payable,1005973.45
2025-05-23,Entity A,JPY,payable,968292.69
2025-05-23,Entity A,CAD,payable,983952.52
2025-05-23,Entity B,USD,payable,1051054.51
2025-05-23,Entity B,EUR,payable,970622.6
2025-05-23,Entity B,GBP,payable,959002.51
2025-05-23,Entity B,JPY,payable,834108.93
2025-05-23,Entity B,CAD,payable,1052195.61
2025-05-23,Entity C,USD,payable,977430.24
2025-05-23,Entity C,EUR,payable,987204.21
2025-05-23,Entity C,GBP,payable,1084234.73
2025-05-23,Entity C,JPY,payable,1024225.7
2025-05-23,Entity C,CAD,payable,1026984.81
2025-05-24,Entity A,USD,payable,773545.78
2025-05-24,Entity A,EUR,payable,946154.9
2025-05-24,Entity A,GBP,payable,1036371.1
2025-05-24,Entity A,JPY,payable,997434.49
2025-05-24,Entity A,CAD,payable,977792.64
2025-05-24,Entity B,USD,payable,990459.79
2025-05-24,Entity B,EUR,payable,986964.15
2025-05-24,Entity B,GBP,payable,1040066.06
2025-05-24,Entity B,JPY,payable,948187.57
2025-05-24,Entity B,CAD,payable,960753.97
2025-05-24,Entity C,USD,payable,1032706.86
2025-05-24,Entity C,EUR,payable,967433.34
2025-05-24,Entity C,GBP,payable,1027276.06
2025-05-24,Entity C,JPY,payable,1059232.18
2025-05-24,Entity C,CAD,payable,975182.94
2025-05-25,Entity A,USD,payable,973762.99
2025-05-25,Entity A,EUR,payable,900360.81
2025-05-25,Entity A,GBP,payable,976697.83
2025-05-25,Entity A,JPY,payable,954485.46
2025-05-25,Entity A,CAD,payable,965430.03
2025-05-25,Entity B,USD,payable,920685.62
2025-05-25,Entity B,EUR,payable,880065.16
2025-05-25,Entity B,GBP,payable,966638.58
2025-05-25,Entity B,JPY,payable,863972.37
2025-05-25,Entity B,CAD,payable,933814.48
2025-05-25,Entity C,USD,payable,984155.77
2025-05-25,Entity C,EUR,payable,954184.41
2025-05-25,Entity C,GBP,payable,1024442.2
2025-05-25,Entity C,JPY,payable,987512.86
2025-05-25,Entity C,CAD,payable,920352.56
2025-05-26,Entity A,USD,payable,928693.05
2025-05-26,Entity A,EUR,payable,925705.69
2025-05-26,Entity A,GBP,payable,864313.44
2025-05-26,Entity A,JPY,payable,889984.56
2025-05-26,Entity A,CAD,payable,905170.08
2025-05-26,Entity B,USD,payable,846151.69
2025-05-26,Entity B,EUR,payable,929500.25
2025-05-26,Entity B,GBP,payable,917637.64
2025-05-26,Entity B,JPY,payable,860684.76
2025-05-26,Entity B,CAD,payable,943769.03
2025-05-26,Entity C,USD,payable,956235.42
2025-05-26,Entity C,EUR,payable,936681.89
2025-05-26,Entity C,GBP,payable,914637.79
2025-05-26,Entity C,JPY,payable,951258.2
2025-05-26,Entity C,CAD,payable,954809.33
2025-05-27,Entity A,USD,payable,970714.53
2025-05-27,Entity A,EUR,payable,925433.9
2025-05-27,Entity A,GBP,payable,969482.42
2025-05-27,Entity A,JPY,payable,1006237.61
2025-05-27,Entity A,CAD,payable,934553.22
2025-05-27,Entity B,USD,payable,1042335.96
2025-05-27,Entity B,EUR,payable,659600.55
2025-05-27,Entity B,GBP,payable,959714.67
2025-05-27,Entity B,JPY,payable,953419.2
2025-05-27,Entity B,CAD,payable,926220.01
2025-05-27,Entity C,USD,payable,974266.36
2025-05-27,Entity C,EUR,payable,886084.13
2025-05-27,Entity C,GBP,payable,974555.86
